stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
6569,,"ELLIOT RD & ROOSEVELT ST",,  33.349236,-111.950813
657,,"SHEA BLVD & VIA LINDA",,  33.582291,-111.851509
6570,,"ELLIOT RD -- HARDY DR & PRIEST DR",,  33.349201,-111.958809
6571,,"ELLIOT RD -- MILL AVE & DATELAND DR",,  33.349262,-111.938004
6572,,"ELLIOT RD & SUMMERFIELD DR",,  33.349953,-111.803307
658,,"SHEA BLVD & 33RD ST",,  33.582428,-112.011513
6582,,"ENCANTO BLVD & 51ST AVE",,  33.473289,-112.169724
6592,,"FILLMORE ST & 3RD AVE",,  33.454754,-112.078003
6593,,"FILLMORE ST & 4TH AVE",,  33.454800,-112.079308
6594,,"FILLMORE ST & 6TH AVE",,  33.454796,-112.081711
6595,,"FILLMORE ST & 1ST AVE",,  33.454792,-112.074722
6598,,"FRYE RD & CALIFORNIA ST",,  33.298946,-111.843521
6599,,"FRYE RD & FAIRWAY DR",,  33.298893,-111.853821
66,,"BASELINE RD & EL DORADO",,  33.378410,-111.884827
660,,"SKY HARBOR AIRPORT TERMINAL 2",,  33.436329,-112.014198
6600,,"FRYE RD & NEBRASKA ST",,  33.298912,-111.846809
6601,,"GLENDALE AVE & 43RD AVE",,  33.538509,-112.151810
6602,,"GLENDALE AVE & 11TH AVE",,  33.538506,-112.087708
6603,,"GLENDALE AVE & 73RD AVE",,  33.538052,-112.216309
6605,,"GLENDALE AVE & 15TH AVE",,  33.538574,-112.091705
6606,,"GLENDALE AVE & 17TH DR",,  33.538692,-112.096809
6607,,"GLENDALE AVE & 19TH AVE",,  33.538700,-112.099892
6608,,"GLENDALE AVE & 23RD DR",,  33.538692,-112.109001
6609,,"GLENDALE AVE & 27TH AVE",,  33.538692,-112.117302
661,,"SKY HARBOR AIRPORT TERMINAL 3 NORTH CURB",,  33.435822,-112.006187
6610,,"GLENDALE AVE & 29TH AVE",,  33.538616,-112.122192
6611,,"GLENDALE AVE & 31ST AVE",,  33.538597,-112.125999
6612,,"GLENDALE AVE & 34TH AVE",,  33.538586,-112.132004
6613,,"GLENDALE AVE & 35TH AVE",,  33.538692,-112.135307
6614,,"GLENDALE AVE & 39TH AVE",,  33.538532,-112.143311
6615,,"GLENDALE AVE & 3RD AVE",,  33.538391,-112.078499
6616,,"GLENDALE AVE & 41ST AVE",,  33.538513,-112.147308
6617,,"GLENDALE AVE & 45TH AVE",,  33.538296,-112.154503
6618,,"GLENDALE AVE & 45TH AVE",,  33.538502,-112.156075
6619,,"GLENDALE AVE & 49TH AVE",,  33.538517,-112.164314
662,,"SKY HARBOR AIRPORT TERMINAL 4 NORTH CURB",,  33.436012,-111.997253
6620,,"GLENDALE AVE & 50TH DR",,  33.538494,-112.167007
6621,,"GLENDALE AVE & 51ST AVE",,  33.538506,-112.169304
6623,,"GLENDALE AVE & 54TH AVE",,  33.538559,-112.175713
6624,,"GLENDALE AVE & 55TH AVE",,  33.538570,-112.178040
6625,,"GLENDALE AVE & 57TH AVE",,  33.538593,-112.181503
6626,,"GLENDALE AVE & 59TH DR",,  33.538597,-112.188202
6627,,"GLENDALE AVE & 61ST AVE",,  33.538567,-112.191010
6628,,"GLENDALE AVE & 63RD AVE",,  33.538517,-112.195313
6629,,"GLENDALE AVE & 64TH AVE",,  33.538437,-112.197968
6630,,"GLENDALE AVE & 65TH AVE",,  33.538483,-112.199501
6631,,"GLENDALE AVE & 67TH AVE",,  33.538364,-112.203514
6632,,"GLENDALE AVE & 71ST AVE",,  33.538193,-112.212204
6633,,"GLENDALE AVE & 75TH AVE",,  33.537994,-112.221207
6634,,"GLENDALE AVE & 77TH LN",,  33.537926,-112.226006
6635,,"GLENDALE AVE & 79TH AVE",,  33.537872,-112.230003
6636,,"GLENDALE AVE & 7TH AVE",,  33.538418,-112.082802
6637,,"GLENDALE AVE & 81ST AVE",,  33.537880,-112.234024
6638,,"GLENDALE AVE & CENTRAL AVE",,  33.538380,-112.074287
6639,,"GLENDALE AVE & GLEN HARBOR BLVD",,  33.536537,-112.295204
664,,"SOUTHERN AVE & 4TH ST",,  33.392132,-112.068794
6640,,"GLENDALE AVE & 127TH AVE",,  33.536655,-112.334206
6641,,"GLENDALE AVE -- 47TH AVE & 48TH AVE",,  33.538502,-112.161148
6642,,"GLENDALE AVE -- 68TH AVE & 70TH AVE",,  33.538357,-112.208008
6643,,"GLENDALE AVE -- LANDFILL RD & EL MIRAGE",,  33.536522,-112.307312
6644,,"GLENDALE AVE & 21ST AVE",,  33.538692,-112.103508
6645,,"GLENDALE AVE & 37TH AVE",,  33.538540,-112.138306
6646,,"GLENDALE AVE & 45TH AVE",,  33.538513,-112.154358
6647,,"GLENDALE AVE & 53RD AVE",,  33.538544,-112.172501
6648,,"GLENDALE AVE & 59TH AVE",,  33.538647,-112.184807
6649,,"GLENDALE AVE & 67TH AVE",,  33.538345,-112.202789
665,,"SOUTHERN AVE & SOLOMON",,  33.393261,-111.809494
6650,,"GLENDALE AVE & 25TH DR",,  33.538692,-112.113304
6651,,"GLENN DR & 58TH AVE",,  33.539867,-112.185188
666,,"SOUTHERN AVE & MALL ENTRANCE EAST",,  33.393841,-111.688705
667,,"SOUTHERN AVE & MALL ENTRANCE WEST",,  33.393837,-111.692818
668,,"SOUTHERN AVE & 12TH ST",,  33.392159,-112.055710
6685,,"GROVE PKWY -- KYRENE RD & HARDY DR",,  33.354877,-111.952286
669,,"SOUTHERN AVE & 13TH PL",,  33.392357,-112.052307
6692,,"GUADALUPE RD & HARDY DR",,  33.363605,-111.954285
6693,,"GUADALUPE RD & KYRENE RD",,  33.363762,-111.946198
6698,,"GUADALUPE RD & ROOSEVELT ST",,  33.363777,-111.949623
6699,,"GUADALUPE RD & HARDY DR",,  33.363781,-111.954010
67,,"BASELINE RD & HARDY DR",,  33.378136,-111.952362
670,,"SOUTHERN AVE & 16TH ST",,  33.392662,-112.046997
6700,,"HATCHER RD & 10TH AVE",,  33.571320,-112.085419
6701,,"HATCHER RD & 2ND DR",,  33.571404,-112.077515
6702,,"HATCHER RD & 7TH AVE",,  33.571293,-112.083008
6703,,"HATCHER RD & CENTRAL AVE",,  33.571453,-112.074486
6704,,"HATCHER RD & 12TH AVE",,  33.571331,-112.088486
6706,,"HAYWARD AVE & 59TH AVE",,  33.550438,-112.185303
6707,,"HILTON AVE & 19TH AVE",,  33.428062,-112.100204
6708,,"HOLLY ST & 50TH LN",,  33.470894,-112.168709
671,,"SOUTHERN AVE & 18TH ST",,  33.392742,-112.041512
6710,,"INDIAN SCHOOL RD & 10TH ST",,  33.494781,-112.061203
6711,,"INDIAN SCHOOL RD & 11TH AVE",,  33.494980,-112.087311
6712,,"INDIAN SCHOOL RD & 12TH ST",,  33.494774,-112.056816
6713,,"INDIAN SCHOOL RD & 14TH ST",,  33.494762,-112.052498
6714,,"INDIAN SCHOOL RD & 15TH AVE",,  33.495007,-112.091805
6715,,"INDIAN SCHOOL RD & 16TH ST",,  33.494759,-112.048203
6716,,"INDIAN SCHOOL RD & 17TH AVE",,  33.495064,-112.096008
6717,,"INDIAN SCHOOL RD & 19TH AVE",,  33.495083,-112.100311
6718,,"INDIAN SCHOOL RD & 19TH ST",,  33.494808,-112.041504
672,,"SOUTHERN AVE & 20TH ST",,  33.392735,-112.038300
6720,,"INDIAN SCHOOL RD & 23RD AVE",,  33.495083,-112.108810
6721,,"INDIAN SCHOOL RD & 27TH AVE",,  33.495007,-112.117508
6722,,"INDIAN SCHOOL RD & 29TH AVE",,  33.495007,-112.121803
6723,,"INDIAN SCHOOL RD & 31ST AVE",,  33.495003,-112.126007
6724,,"INDIAN SCHOOL RD & 39TH AVE",,  33.495037,-112.143303
6725,,"INDIAN SCHOOL RD & 3RD AVE",,  33.494888,-112.078506
6726,,"INDIAN SCHOOL RD & 3RD ST",,  33.494827,-112.069809
6727,,"INDIAN SCHOOL RD & 43RD AVE",,  33.494965,-112.152206
6728,,"INDIAN SCHOOL RD & 45TH CIR",,  33.494987,-112.156303
6729,,"INDIAN SCHOOL RD & 47TH AVE",,  33.494991,-112.160812
673,,"SOUTHERN AVE & 22ND ST",,  33.392899,-112.033806
6730,,"INDIAN SCHOOL RD & 49TH AVE",,  33.494999,-112.165009
6731,,"INDIAN SCHOOL RD & 51ST AVE",,  33.495007,-112.169510
6732,,"INDIAN SCHOOL RD & 53RD AVE",,  33.495037,-112.173706
6733,,"INDIAN SCHOOL RD & 57TH AVE",,  33.495087,-112.182304
6734,,"INDIAN SCHOOL RD & 59TH AVE",,  33.495102,-112.187004
6735,,"INDIAN SCHOOL RD & 5TH AVE",,  33.494896,-112.080513
6736,,"INDIAN SCHOOL RD & 61ST AVE",,  33.495041,-112.191010
6737,,"INDIAN SCHOOL RD & 63RD AVE",,  33.494984,-112.195305
6738,,"INDIAN SCHOOL RD & 67TH AVE",,  33.494862,-112.204010
6739,,"INDIAN SCHOOL RD & 69TH DR",,  33.494831,-112.208504
674,,"SOUTHERN AVE & 24TH ST",,  33.393051,-112.029510
6740,,"INDIAN SCHOOL RD & 71ST DR",,  33.494793,-112.212807
6741,,"INDIAN SCHOOL RD & 73RD AVE",,  33.494766,-112.216507
6742,,"INDIAN SCHOOL RD & 75TH AVE",,  33.494713,-112.221199
6743,,"INDIAN SCHOOL RD & 77TH AVE",,  33.494629,-112.225807
6744,,"INDIAN SCHOOL RD & 79TH DR",,  33.494526,-112.229759
6745,,"INDIAN SCHOOL RD & 7TH AVE",,  33.494938,-112.083809
6746,,"INDIAN SCHOOL RD & 7TH ST",,  33.494793,-112.065811
6747,,"INDIAN SCHOOL RD & 81ST AVE",,  33.494427,-112.234146
6748,,"INDIAN SCHOOL RD & CENTRAL AVE",,  33.494862,-112.074051
6749,,"INDIAN SCHOOL RD & I-17 FWY",,  33.495033,-112.113800
675,,"SOUTHERN AVE & 24TH ST",,  33.393494,-111.779510
6750,,"INDIAN SCHOOL RD -- 20TH AVE & 22ND AVE",,  33.495090,-112.105202
6751,,"INDIAN SCHOOL RD -- 40TH AVE & 43RD AVE",,  33.495014,-112.146713
6752,,"INDIAN SCHOOL RD & 64TH DR",,  33.494930,-112.199707
6753,,"INDIAN SCHOOL RD & 4TH ST",,  33.494804,-112.067711
6754,,"INDIAN SCHOOL RD & 17TH ST",,  33.494778,-112.045204
6756,,"INDIAN SCHOOL RD & 33RD AVE",,  33.495007,-112.130516
6757,,"INDIAN SCHOOL RD & 39TH AVE",,  33.495041,-112.142006
6758,,"INDIAN SCHOOL RD & MONTEROSA ST",,  33.495064,-112.179008
676,,"SOUTHERN AVE & 26TH ST",,  33.393280,-112.025002
6760,,"JEFFERSON ST & -- 83RD DR & 84TH AVE",,  33.579460,-112.239632
6761,,"KNOX RD & ARIZONA AVE",,  33.328003,-111.842537
6762,,"KNOX RD & HARTFORD ST",,  33.327923,-111.851006
677,,"SOUTHERN AVE & 28TH ST",,  33.393471,-112.020805
6771,,"LOWER BUCKEYE RD & EL MIRAGE RD",,  33.420643,-112.324776
6773,,"MAIN ST & ALMA SCHOOL RD",,  33.414986,-111.856804
6774,,"MAIN ST & BEVERLY",,  33.414993,-111.854805
6775,,"MAIN ST & COUNTRY CLUB DR",,  33.415173,-111.840302
6776,,"MAIN ST & DATE",,  33.415115,-111.844353
6777,,"MAIN ST & EXTENSION RD",,  33.415066,-111.848801
6778,,"MAIN ST & LONGMORE",,  33.414932,-111.865707
6779,,"MAIN ST & MACDONALD",,  33.415157,-111.834564
678,,"SOUTHERN AVE & 30TH ST",,  33.393730,-112.016495
6780,,"MAIN ST & MAY ST",,  33.414867,-111.879211
6781,,"MAIN ST & ROOSEVELT RD",,  33.414852,-111.883308
6782,,"MAIN ST & ROBSON",,  33.415157,-111.837006
6783,,"MAIN ST & STANDAGE",,  33.414993,-111.861206
6785,,"MAIN ST -- EXTENSION RD & BEVERLY",,  33.414993,-111.853004
6786,,"MAIN ST & DOBSON RD",,  33.414879,-111.875305
6787,,"MAIN ST & SYCAMORE",,  33.414894,-111.869705
6788,,"MCDOWELL RD & 21ST AVE",,  33.465939,-112.104706
6789,,"MCDOWELL RD & 25TH AVE",,  33.465984,-112.113007
679,,"SOUTHERN AVE & 32ND ST",,  33.392429,-112.012001
6790,,"MCDOWELL RD & 11TH AVE",,  33.465893,-112.087502
6791,,"MCDOWELL RD & 15TH AVE",,  33.465897,-112.092003
6792,,"MCDOWELL RD & 17TH AVE",,  33.465908,-112.096199
6794,,"MCDOWELL RD & 27TH AVE",,  33.466000,-112.117706
6795,,"MCDOWELL RD & 29TH AVE",,  33.466003,-112.122208
6796,,"MCDOWELL RD & 31ST AVE",,  33.466007,-112.126213
6798,,"MCDOWELL RD & 35TH AVE",,  33.466011,-112.135002
6799,,"MCDOWELL RD & 39TH AVE",,  33.466026,-112.143814
68,,"BASELINE RD & JESSE OWENS PKWY",,  33.377655,-112.068802
680,,"SOUTHERN AVE & 32ND ST",,  33.393532,-111.760704
6800,,"MCDOWELL RD & 3RD AVE",,  33.465839,-112.078705
6801,,"MCDOWELL RD & 41ST AVE",,  33.466022,-112.147705
6802,,"MCDOWELL RD & 43RD AVE",,  33.466022,-112.152504
6803,,"MCDOWELL RD & 48TH LN",,  33.466030,-112.166214
6804,,"MCDOWELL RD & 51ST AVE",,  33.466030,-112.169708
6805,,"MCDOWELL RD & 53RD AVE",,  33.466034,-112.174004
6806,,"MCDOWELL RD & 55TH AVE",,  33.466038,-112.178207
6807,,"MCDOWELL RD & 57TH AVE",,  33.466034,-112.182709
6808,,"MCDOWELL RD & 59TH AVE",,  33.466026,-112.187004
6809,,"MCDOWELL RD & 61ST AVE",,  33.466003,-112.191208
681,,"SOUTHERN AVE & 36TH ST",,  33.392479,-112.003807
6810,,"MCDOWELL RD & 63RD AVE",,  33.465969,-112.195709
6811,,"MCDOWELL RD & 65TH AVE",,  33.465939,-112.200012
6812,,"MCDOWELL RD & 67TH AVE",,  33.465908,-112.203545
6813,,"MCDOWELL RD & 69TH AVE",,  33.465855,-112.208702
6814,,"MCDOWELL RD & 71ST AVE",,  33.465820,-112.212151
6815,,"MCDOWELL RD & 73RD AVE",,  33.465767,-112.216705
6816,,"WB MCDOWELL RD FS 75TH AVE",,  33.465706,-112.221306
6817,,"MCDOWELL RD & 79TH AVE",,  33.465549,-112.229706
6818,,"MCDOWELL RD & 7TH AVE",,  33.465893,-112.083702
6819,,"MCDOWELL RD & 83RD AVE",,  33.465363,-112.238510
682,,"SOUTHERN AVE & 38TH ST",,  33.392525,-111.999512
6821,,"MCDOWELL RD & 86TH DR",,  33.465240,-112.247208
6822,,"MCDOWELL RD & CENTRAL AVE",,  33.465801,-112.074707
6823,,"MCDOWELL RD & DYSART RD",,  33.464348,-112.341507
6824,,"MCDOWELL RD & PALM VALLEY BLVD",,  33.464493,-112.350304
6825,,"MCDOWELL RD & GRAND AVE",,  33.465927,-112.101707
6826,,"MCDOWELL RD & 32ND AVE",,  33.466003,-112.130310
6827,,"MCDOWELL RD & 18TH AVE",,  33.465908,-112.098206
6828,,"MCDOWELL RD & 23RD AVE",,  33.465958,-112.108002
6829,,"MCDOWELL RD & 37TH AVE",,  33.466022,-112.139305
683,,"SOUTHERN AVE & 39TH ST",,  33.393566,-111.747307
6830,,"MCDOWELL RD & 43RD AVE",,  33.466026,-112.150513
6831,,"MCDOWELL RD & 45TH AVE",,  33.466030,-112.155800
6832,,"MCDOWELL RD & 47TH AVE",,  33.466034,-112.159805
6835,,"MCLELLAN RD & DREW ST",,  33.444206,-111.833717
684,,"SOUTHERN AVE & 40TH ST",,  33.392494,-111.994804
6840,,"MONTEBELLO AVE & 15TH AVE",,  33.520393,-112.092018
6841,,"MONTEBELLO AVE & 17TH AVE",,  33.519657,-112.095726
6844,,"NORTHERN AVE & 37TH AVE",,  33.553196,-112.139206
6845,,"NORTHERN AVE & 46TH AVE",,  33.553165,-112.158195
6846,,"NORTHERN AVE & 17TH AVE",,  33.553192,-112.095703
6847,,"NORTHERN AVE & 21ST AVE",,  33.553192,-112.104454
6848,,"NORTHERN AVE & 11TH AVE",,  33.553078,-112.087318
6849,,"NORTHERN AVE & 15TH AVE",,  33.553085,-112.091515
685,,"SOUTHERN AVE & 44TH ST",,  33.392632,-111.985764
6850,,"NORTHERN AVE & 19TH AVE",,  33.553196,-112.100510
6851,,"NORTHERN AVE & 27TH AVE",,  33.553192,-112.117508
6852,,"NORTHERN AVE & 31ST AVE",,  33.553196,-112.126205
6853,,"NORTHERN AVE & 35TH AVE",,  33.553192,-112.135002
6854,,"NORTHERN AVE & 39TH AVE",,  33.553192,-112.143211
6855,,"NORTHERN AVE & 3RD AVE",,  33.552933,-112.078491
6856,,"NORTHERN AVE & 40TH DR",,  33.553192,-112.146309
6858,,"NORTHERN AVE & 43RD AVE",,  33.553219,-112.152336
686,,"SOUTHERN AVE & 46TH ST",,  33.392578,-111.982704
6860,,"NORTHERN AVE & 45TH AVE",,  33.553204,-112.154716
6861,,"NORTHERN AVE & 47TH AVE",,  33.553192,-112.160446
6862,,"NORTHERN AVE & 49TH AVE",,  33.553185,-112.164917
6863,,"NORTHERN AVE & 51ST AVE",,  33.553192,-112.169510
6864,,"NORTHERN AVE & 53RD AVE",,  33.553192,-112.175003
6865,,"NORTHERN AVE & I-17 FWY",,  33.553196,-112.113205
6867,,"NORTHERN AVE & CENTRAL AVE",,  33.552937,-112.074799
687,,"SOUTHERN AVE & 54TH ST",,  33.393692,-111.714005
6870,,"NORTHERN AVE & 24TH AVE",,  33.553196,-112.109505
6871,,"NORTHERN AVE & 33RD AVE",,  33.553196,-112.129509
6872,,"NORTHERN AVE & 53RD AVE",,  33.553196,-112.172005
6873,,"NORTHERN AVE & 7TH AVE",,  33.553043,-112.083214
6874,,"OLIVE AVE & 43RD AVE",,  33.567608,-112.152489
6875,,"OLIVE AVE & 45TH AVE",,  33.567593,-112.156319
6876,,"OLIVE AVE & 47TH AVE",,  33.567696,-112.160805
6877,,"OLIVE AVE & 51ST AVE",,  33.567585,-112.169716
6878,,"OLIVE AVE & 53RD AVE",,  33.567566,-112.174011
6879,,"OLIVE AVE & 57TH AVE",,  33.567570,-112.182518
688,,"SOUTHERN AVE & 7TH ST",,  33.392078,-112.064011
6880,,"OLIVE AVE & 59TH AVE",,  33.567593,-112.186676
6881,,"OLIVE AVE & 63RD AVE",,  33.567394,-112.195816
6882,,"OLIVE AVE & 65TH AVE",,  33.567295,-112.199707
6883,,"OLIVE AVE & GLENDALE COMMUNITY DR",,  33.567493,-112.191307
6884,,"OLIVE AVE & 49TH DR",,  33.567585,-112.165306
6885,,"OLIVE AVE & 55TH DR",,  33.567570,-112.178207
6887,,"PEORIA AVE & 21ST AVE",,  33.582077,-112.105217
6888,,"PEORIA AVE & 61ST AVE",,  33.581882,-112.190704
6889,,"PEORIA AVE & CHERRY LN",,  33.580994,-112.243805
689,,"SOUTHERN AVE & 9TH ST",,  33.392078,-112.059807
6890,,"PEORIA AVE & 98TH AVE",,  33.580494,-112.269310
6891,,"PEORIA AVE & 102ND DR",,  33.580296,-112.280304
6892,,"PEORIA AVE & 103RD AVE",,  33.580292,-112.282509
6893,,"PEORIA AVE & 105TH AVE",,  33.580292,-112.286209
6894,,"PEORIA AVE & 107TH AVE",,  33.580292,-112.290810
6895,,"PEORIA AVE & 109TH AVE",,  33.580193,-112.295807
6896,,"PEORIA AVE & 15TH AVE",,  33.582195,-112.091805
6897,,"PEORIA AVE & 17TH AVE",,  33.582153,-112.096008
6898,,"PEORIA AVE & 19TH AVE",,  33.582191,-112.100204
6899,,"PEORIA AVE & 23RD AVE",,  33.582035,-112.108711
690,,"SOUTHERN AVE & BUTTE AVE",,  33.392864,-111.910805
6900,,"PEORIA AVE & 25TH AVE",,  33.582027,-112.114014
6901,,"PEORIA AVE & 28TH DR",,  33.582050,-112.122711
6902,,"PEORIA AVE & 31ST AVE",,  33.582073,-112.126015
6903,,"PEORIA AVE & 32ND CIR",,  33.582081,-112.130798
6904,,"PEORIA AVE & 35TH AVE",,  33.582012,-112.134811
6905,,"PEORIA AVE & 39TH AVE",,  33.581993,-112.143204
6906,,"PEORIA AVE & 41ST AVE",,  33.581993,-112.147209
6907,,"PEORIA AVE & 43RD AVE",,  33.581993,-112.152306
6908,,"PEORIA AVE & 45TH DR",,  33.581993,-112.156509
6909,,"PEORIA AVE & 47TH AVE",,  33.581993,-112.160507
691,,"SOUTHERN AVE & CENTRAL AVE",,  33.392094,-112.072517
6910,,"PEORIA AVE & 49TH AVE",,  33.582020,-112.164825
6911,,"PEORIA AVE & 51ST AVE",,  33.581997,-112.169678
6912,,"PEORIA AVE & 53RD AVE",,  33.581993,-112.173508
6913,,"PEORIA AVE & 55TH AVE",,  33.581993,-112.178009
6914,,"PEORIA AVE & 57TH AVE",,  33.581993,-112.182503
6915,,"PEORIA AVE & 59TH AVE",,  33.581993,-112.186806
6916,,"PEORIA AVE & 63RD AVE",,  33.581882,-112.195221
6917,,"PEORIA AVE & 65TH AVE",,  33.581818,-112.199203
6918,,"PEORIA AVE & 67TH AVE",,  33.581829,-112.203690
6919,,"PEORIA AVE & 69TH DR",,  33.581669,-112.208969
692,,"SOUTHERN AVE & CHESTNUT",,  33.393497,-111.783508
6920,,"PEORIA AVE & 71ST AVE",,  33.581749,-112.211998
6921,,"PEORIA AVE & 73RD DR",,  33.581573,-112.217674
6922,,"PEORIA AVE & 75TH AVE",,  33.581490,-112.221207
6923,,"PEORIA AVE & 77TH AVE",,  33.581406,-112.224998
6924,,"PEORIA AVE & 79TH AVE",,  33.581295,-112.229202
6925,,"PEORIA AVE & 81ST AVE",,  33.581196,-112.233803
6926,,"PEORIA AVE & 84TH AVE",,  33.581696,-112.240204
6927,,"PEORIA AVE & 87TH AVE",,  33.580971,-112.246712
6928,,"PEORIA AVE & 88TH DR",,  33.580956,-112.250504
6929,,"PEORIA AVE & 91ST AVE",,  33.580860,-112.255516
693,,"SOUTHERN AVE & COLLEGE AVE",,  33.392796,-111.934204
6930,,"PEORIA AVE & 95TH AVE",,  33.580696,-112.264206
6931,,"PEORIA AVE & 96TH AVE",,  33.580582,-112.266304
6932,,"PEORIA AVE & EL DORADO DR",,  33.580360,-112.273994
6933,,"PEORIA AVE & PINEHURST DR",,  33.580318,-112.278503
6935,,"PEORIA AVE & 107TH AVE",,  33.580292,-112.288704
6936,,"PEORIA AVE & 38TH AVE",,  33.582001,-112.139030
6937,,"PEORIA AVE & 99TH AVE",,  33.580441,-112.271713
6938,,"PIMA ST & 15TH AVE",,  33.433262,-112.091286
694,,"SOUTHERN AVE & COUNTRY CLUB WY",,  33.392841,-111.899811
6943,,"ROESER RD & 42ND PL",,  33.399929,-111.991707
6944,,"ROESER RD & 46TH ST",,  33.399910,-111.983704
6945,,"ROESER RD & CENTRAL AVE",,  33.399632,-112.073807
6946,,"ROESER RD & MONTEZUMA ST",,  33.399593,-112.078011
6947,,"ROESER RD & 17TH AVE",,  33.399574,-112.094307
6948,,"ROESER RD & 7TH AVE",,  33.399361,-112.081505
695,,"SOUTHERN AVE & DORAN",,  33.393295,-111.801704
6951,,"SANTA FE DR & 105TH DR",,  33.603928,-112.286194
6952,,"SOUTHERN AVE & WESTFALL AVE",,  33.392994,-111.956009
6953,,"SOUTHERN AVE & 13TH AVE",,  33.392281,-112.088509
6954,,"SOUTHERN AVE & 19TH AVE",,  33.392319,-112.099709
6955,,"SOUTHERN AVE & 23RD AVE",,  33.392300,-112.107864
6956,,"SOUTHERN AVE & 27TH AVE",,  33.392262,-112.117004
6957,,"SOUTHERN AVE & 35TH AVE",,  33.392170,-112.134010
6958,,"SOUTHERN AVE & 7TH AVE",,  33.392284,-112.083008
6959,,"SOUTHERN AVE & ALMA SCHOOL RD",,  33.393192,-111.857803
696,,"SOUTHERN AVE & DORSEY LN",,  33.392792,-111.917305
6960,,"SOUTHERN AVE & CENTER ST",,  33.393387,-111.831001
6961,,"SOUTHERN AVE & CENTRAL AVE",,  33.392307,-112.073822
6962,,"SOUTHERN AVE & CLEMENTINE DR",,  33.392887,-111.963997
6963,,"SOUTHERN AVE & COUNTRY CLUB DR",,  33.393375,-111.840508
6964,,"SOUTHERN AVE & DOBSON RD",,  33.393112,-111.874825
6966,,"SOUTHERN AVE & EXTENSION RD",,  33.393295,-111.849205
6967,,"SOUTHERN AVE & HARDY DR",,  33.392910,-111.952705
6968,,"SOUTHERN AVE & LONGMORE",,  33.393173,-111.864304
6969,,"SOUTHERN AVE & MACDONALD",,  33.393383,-111.835205
697,,"SOUTHERN AVE & EVERGREEN RD",,  33.392918,-111.882332
6970,,"SOUTHERN AVE & MILL AVE",,  33.392941,-111.940315
6971,,"SOUTHERN AVE & MONTEZUMA ST",,  33.392269,-112.078003
6972,,"SOUTHERN AVE & POTTER RD",,  33.392883,-111.972801
6973,,"SOUTHERN AVE & PRIEST DR",,  33.392918,-111.961311
6974,,"SOUTHERN AVE & ROOSEVELT ST",,  33.392944,-111.948204
6975,,"SOUTHERN AVE & SAN JOSE",,  33.393112,-111.878510
6976,,"SOUTHERN AVE & WESTWOOD",,  33.393211,-111.853012
6977,,"SOUTHERN AVE & HIDALGO AVE",,  33.392311,-112.103699
6978,,"SOUTHERN AVE & 15TH AVE",,  33.392307,-112.092804
6979,,"SOUTHERN AVE & 28TH AVE",,  33.392265,-112.119888
698,,"SOUTHERN AVE & GEORGE DR",,  33.392830,-111.887314
6980,,"SOUTHERN AVE -- LONGMORE & SYCAMORE",,  33.393154,-111.867203
6981,,"SOUTHERN AVE -- SYCAMORE & DOBSON RD",,  33.393116,-111.872307
6982,,"SOUTHERN AVE & STEWART",,  33.393135,-111.860283
6983,,"SOUTHERN AVE & FAIR LN",,  33.392845,-111.975792
6985,,"SWEETWATER AVE & 29TH AVE",,  33.603695,-112.122009
6986,,"THOMAS RD & 13TH AVE",,  33.480511,-112.089676
6987,,"THOMAS RD & 50TH DR",,  33.480556,-112.166206
6988,,"THOMAS RD & 65TH AVE",,  33.480400,-112.199600
6989,,"THOMAS RD & 72ND DR",,  33.480286,-112.216003
699,,"SOUTHERN AVE & GILBERT RD",,  33.393433,-111.787704
6991,,"THOMAS RD & 11TH AVE",,  33.480495,-112.087708
6992,,"THOMAS RD & 15TH AVE",,  33.480694,-112.091705
6993,,"THOMAS RD & 17TH AVE",,  33.480618,-112.096207
6994,,"THOMAS RD & 19TH AVE",,  33.480694,-112.100304
6995,,"THOMAS RD & 1ST AVE",,  33.480320,-112.075310
6996,,"THOMAS RD & 21ST AVE",,  33.480793,-112.105209
6997,,"THOMAS RD & 23RD AVE",,  33.480793,-112.109207
6998,,"THOMAS RD & 29TH DR",,  33.480495,-112.122307
6999,,"THOMAS RD & 31ST AVE",,  33.480492,-112.126205
7,,"EB E 2ND ST FS N WELLS FARGO AV N DRINKW",,  33.491192,-111.923004
70,,"BASELINE RD & LAKESHORE DR",,  33.378281,-111.920349
700,,"SOUTHERN AVE & GREENFIELD RD",,  33.393589,-111.736008
7000,,"THOMAS RD & 33RD AVE",,  33.480694,-112.130707
7001,,"THOMAS RD & 35TH AVE",,  33.480694,-112.135010
7002,,"THOMAS RD & 43RD AVE",,  33.480530,-112.152306
7003,,"THOMAS RD & 46TH DR",,  33.480537,-112.158508
7004,,"THOMAS RD & 48TH DR",,  33.480534,-112.162804
7005,,"THOMAS RD & 51ST AVE",,  33.480545,-112.169708
7006,,"THOMAS RD & 53RD AVE",,  33.480556,-112.174004
7007,,"THOMAS RD & 55TH AVE",,  33.480694,-112.178505
7008,,"THOMAS RD & 57TH AVE",,  33.480694,-112.182808
7009,,"THOMAS RD & 59TH AVE",,  33.480598,-112.186806
701,,"SOUTHERN AVE & HALL",,  33.393353,-111.792809
7010,,"THOMAS RD & 5TH AVE",,  33.480362,-112.080803
